"Environment and Climate Change Canada"
"Monthly Values for November - 1957"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BEAR CREEK","48.500","-124.000","BC","2.7","0",NA,"9.4","0","-3.3","0","0.0","0",NA,"265.1","0",NA,"","17","","",NA,"457.7","0.0","1010720"
"BECHER BAY","48.333","-123.633","BC","6.3","0",NA,"12.8","0","-0.6","0","0.0","0",NA,"77.0","0",NA,"","10","","",NA,"350.6","0.0","1010780"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"62.9","0",NA,"","13","","",NA,"","","1011500"
"CORDOVA BAY","48.533","-123.367","BC","6.4","0",NA,"12.2","0","0.6","0","0.0","0",NA,"44.6","0",NA,"","9","","",NA,"348.5","0.0","1011920"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","6.0","0",NA,"15.0","0","-1.1","0","0.0","0",NA,"53.8","0",NA,"","8","90.7","0",NA,"361.1","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","3.5","8","-1.9","10.6","8","-4.4","8","0.0","0","0.0","71.6","0","18.0","","9","70.8","0","144.0","318.5","0.0","1012040"
"DUNCAN","48.783","-123.717","BC","6.4","0",NA,"17.2","0","-2.8","0","0.0","0",NA,"69.0","0",NA,"","8","","",NA,"349.1","0.0","1012550"
"ELK LAKE","48.517","-123.383","BC","",,NA,"",,"",,"0.0","0",NA,"48.6","0",NA,"","9","","",NA,"","","1012655"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"47.1","0",NA,"","7","","",NA,"","","1012710"
"GALIANO ISLAND GCC","48.900","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"49.4","0",NA,"","10","","",NA,"","","1013045"
"JAMES ISLAND","48.600","-123.350","BC","6.9","0",NA,"12.2","0","1.7","0","0.0","0",NA,"37.8","0",NA,"","7","","",NA,"332.8","0.0","1013720"
"LANGFORD LAKE","48.433","-123.533","BC","",,NA,"",,"",,"0.0","0",NA,"67.8","0",NA,"","11","","",NA,"","","1014530"
"PENDER ISLAND","48.767","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"45.1","0",NA,"","8","","",NA,"","","1016120"
